Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-11-02,Sydney,16.1,21.9,0.0,10.8,12.2,SSE,54.0,S,SSE,28.0,26.0,44.0,38.0,1015.2,1015.5,2.0,1.0,18.1,20.3,No,Yes
2012-11-03,Sydney,13.7,18.5,1.6,5.6,0.0,SE,31.0,WSW,ESE,6.0,17.0,82.0,58.0,1020.9,1020.1,7.0,8.0,15.5,17.8,Yes,Yes
2012-11-04,Sydney,14.8,22.9,1.4,2.6,9.3,NE,41.0,WNW,ENE,6.0,26.0,80.0,63.0,1020.5,1017.5,4.0,4.0,18.3,21.9,Yes,No
2012-11-05,Sydney,17.0,25.1,0.2,5.2,10.0,NNE,52.0,ESE,NE,9.0,20.0,70.0,61.0,1018.7,1014.9,1.0,4.0,21.5,24.3,No,No
2012-11-06,Sydney,19.6,25.4,0.0,9.0,8.9,NE,57.0,E,NE,15.0,30.0,65.0,61.0,1015.8,1012.7,6.0,4.0,24.0,23.9,No,No
2012-11-07,Sydney,19.8,24.2,0.0,8.6,0.0,NE,35.0,NE,ENE,2.0,19.0,78.0,68.0,1013.8,1010.3,8.0,8.0,21.7,22.4,No,No
2012-11-08,Sydney,19.9,27.3,0.0,3.8,8.4,ESE,35.0,ENE,E,4.0,20.0,58.0,64.0,1011.9,1011.7,6.0,7.0,24.1,23.4,No,Yes
2012-11-09,Sydney,18.5,27.1,9.2,4.2,9.8,S,50.0,W,ENE,9.0,17.0,77.0,86.0,1014.0,1012.6,5.0,5.0,22.2,20.9,Yes,Yes
2012-11-10,Sydney,16.6,20.9,11.4,7.4,7.0,SSE,50.0,SSE,SSE,28.0,26.0,56.0,54.0,1022.7,1023.1,6.0,6.0,19.6,18.5,Yes,No
2012-11-11,Sydney,13.1,21.4,0.2,9.6,12.7,ESE,31.0,ESE,ESE,13.0,19.0,42.0,45.0,1028.6,1026.6,1.0,2.0,19.4,20.8,No,No
2012-11-12,Sydney,13.0,23.7,0.0,6.0,11.3,NE,54.0,W,NE,13.0,31.0,55.0,51.0,1025.0,1019.7,4.0,7.0,19.4,22.0,No,No
2012-11-13,Sydney,16.9,23.9,0.0,9.8,9.9,S,57.0,S,SSE,19.0,28.0,60.0,51.0,1020.3,1019.0,1.0,3.0,19.6,21.0,No,No
2012-11-14,Sydney,15.9,20.7,0.0,8.0,0.3,E,31.0,E,E,15.0,20.0,80.0,71.0,1019.5,1017.4,8.0,8.0,16.9,18.4,No,No
2012-11-15,Sydney,16.2,24.7,0.2,4.2,7.2,ENE,35.0,NE,ENE,19.0,17.0,72.0,62.0,1014.7,1010.7,8.0,7.0,20.5,23.6,No,No
2012-11-16,Sydney,17.2,18.0,0.4,5.0,0.0,SSW,41.0,SSW,SSE,11.0,9.0,86.0,81.0,1012.7,1011.0,8.0,8.0,17.2,17.5,No,Yes
2012-11-17,Sydney,15.1,21.3,10.4,2.4,7.0,SE,33.0,ESE,E,13.0,15.0,57.0,50.0,1016.7,1015.1,8.0,4.0,17.4,19.8,Yes,No
2012-11-18,Sydney,15.3,23.1,0.0,6.0,12.2,S,70.0,W,NE,6.0,35.0,65.0,57.0,1012.9,1007.7,5.0,3.0,19.2,22.2,No,No
2012-11-19,Sydney,12.8,21.1,0.0,8.4,6.9,S,50.0,W,SSW,17.0,26.0,44.0,45.0,1014.2,1015.6,2.0,3.0,18.1,19.9,No,Yes
2012-11-20,Sydney,15.8,23.2,1.6,7.0,7.6,SSE,44.0,SSE,SE,28.0,22.0,61.0,50.0,1022.2,1021.6,7.0,3.0,18.9,21.8,Yes,No
2012-11-21,Sydney,13.4,24.5,0.4,5.2,10.6,NNE,50.0,W,NE,9.0,24.0,60.0,59.0,1018.1,1012.2,7.0,6.0,19.8,22.3,No,No
2012-11-22,Sydney,17.1,20.7,0.0,9.0,0.3,SSW,72.0,SSE,SE,22.0,22.0,66.0,59.0,1017.1,1017.0,7.0,7.0,18.8,19.4,No,No
2012-11-23,Sydney,15.7,22.0,0.0,5.4,5.2,SSE,30.0,E,ESE,13.0,17.0,59.0,55.0,1020.3,1018.5,7.0,7.0,18.7,20.5,No,No
2012-11-24,Sydney,16.4,25.4,0.0,5.2,10.8,ENE,39.0,ESE,E,9.0,28.0,67.0,63.0,1018.8,1014.8,5.0,1.0,21.0,23.8,No,No
2012-11-25,Sydney,18.5,31.0,0.0,7.8,12.7,ENE,26.0,W,E,7.0,15.0,60.0,56.0,1013.9,1012.6,1.0,2.0,25.3,27.2,No,No
2012-11-26,Sydney,20.7,27.2,0.0,9.4,2.9,WSW,41.0,S,ESE,7.0,20.0,74.0,69.0,1015.9,1012.3,8.0,7.0,22.5,24.1,No,Yes
2012-11-27,Sydney,19.8,24.1,3.6,4.4,1.0,NE,44.0,ESE,SE,6.0,13.0,80.0,74.0,1014.1,1014.7,7.0,7.0,22.4,22.4,Yes,Yes
2012-11-28,Sydney,18.4,24.5,10.2,3.2,0.0,E,26.0,SE,ESE,9.0,13.0,84.0,74.0,1018.4,1016.5,7.0,7.0,20.5,21.9,Yes,Yes
2012-11-29,Sydney,19.9,27.0,1.2,2.4,8.3,NE,43.0,ESE,NE,6.0,20.0,71.0,63.0,1016.5,1013.6,6.0,2.0,23.6,26.2,Yes,No
2013-01-01,Sydney,20.2,26.2,0.0,11.0,10.9,E,30.0,ESE,E,9.0,19.0,70.0,68.0,1012.0,1008.6,6.0,3.0,23.2,24.1,No,No
2013-01-02,Sydney,20.3,22.9,0.0,7.4,0.9,S,52.0,SE,SE,17.0,24.0,70.0,61.0,1013.8,1015.1,7.0,7.0,21.8,21.1,No,No
2013-01-03,Sydney,18.4,24.8,0.0,5.6,12.4,E,30.0,ESE,E,7.0,19.0,54.0,54.0,1018.8,1016.6,4.0,1.0,21.8,23.5,No,No
2013-01-04,Sydney,18.3,26.6,0.0,9.0,13.1,NNE,52.0,NE,ENE,17.0,26.0,59.0,60.0,1016.7,1014.1,1.0,0.0,24.4,24.8,No,No
2013-01-05,Sydney,20.9,28.3,0.0,9.6,12.7,NE,52.0,NE,ENE,9.0,17.0,56.0,56.0,1016.1,1014.3,0.0,1.0,25.2,27.2,No,No
2013-01-06,Sydney,21.6,28.0,0.0,11.6,13.1,E,33.0,ENE,E,13.0,20.0,65.0,56.0,1021.0,1019.7,3.0,1.0,25.6,27.0,No,No
2013-01-07,Sydney,21.4,27.5,0.0,8.0,9.0,NNE,46.0,S,E,9.0,20.0,74.0,65.0,1022.5,1018.4,8.0,1.0,23.2,25.9,No,No
2013-01-08,Sydney,20.9,42.3,0.0,9.8,8.7,NNW,69.0,SSE,NW,4.0,28.0,52.0,14.0,1005.8,999.1,6.0,6.0,27.3,39.8,No,No
2013-01-09,Sydney,21.1,25.0,0.0,18.4,6.1,SSE,50.0,S,SSE,24.0,28.0,64.0,44.0,999.3,1002.1,6.0,6.0,22.5,21.7,No,No
2013-01-10,Sydney,20.2,25.4,0.0,8.4,1.4,ENE,37.0,ENE,ENE,17.0,24.0,63.0,54.0,1009.7,1009.6,7.0,7.0,22.3,24.3,No,No
2013-01-11,Sydney,21.2,29.6,0.0,6.2,10.0,NE,43.0,NE,ENE,4.0,15.0,62.0,59.0,1010.1,1005.5,3.0,5.0,25.0,27.3,No,No
2013-01-12,Sydney,23.5,31.2,0.0,9.6,1.5,SSE,56.0,W,S,13.0,26.0,53.0,50.0,1005.8,1006.7,6.0,7.0,29.4,28.1,No,No
2013-01-13,Sydney,20.7,23.8,0.0,6.2,0.0,SSW,56.0,ESE,SSE,13.0,19.0,71.0,77.0,1011.5,1008.5,8.0,7.0,22.4,22.2,No,Yes
2013-01-14,Sydney,17.1,23.7,8.6,2.0,9.4,S,59.0,S,SSE,17.0,28.0,69.0,49.0,1015.2,1017.5,7.0,2.0,18.8,22.2,Yes,No
2013-01-15,Sydney,16.8,24.9,0.2,9.8,10.8,NE,41.0,NW,E,6.0,17.0,62.0,53.0,1019.4,1016.7,3.0,3.0,20.5,23.1,No,No
2013-01-16,Sydney,19.1,27.2,0.0,6.6,11.4,E,31.0,WNW,E,7.0,24.0,64.0,65.0,1014.6,1011.8,3.0,4.0,23.2,24.9,No,No
2013-01-17,Sydney,21.4,29.0,0.0,8.2,12.1,ENE,41.0,NW,E,2.0,26.0,75.0,67.0,1012.5,1007.9,5.0,1.0,24.3,26.5,No,No
2013-01-18,Sydney,21.7,45.8,0.0,9.0,8.4,S,78.0,E,E,13.0,15.0,62.0,14.0,1002.9,997.9,0.0,3.0,28.9,44.7,No,No
2013-01-19,Sydney,21.5,24.8,0.0,12.6,2.3,SSE,50.0,S,SSE,19.0,20.0,65.0,59.0,1013.2,1013.8,6.0,8.0,22.7,22.4,No,No
2013-01-20,Sydney,20.2,24.3,0.2,5.0,0.0,SSE,28.0,SE,ESE,13.0,15.0,67.0,59.0,1017.3,1016.1,7.0,8.0,22.3,23.6,No,No
2013-01-21,Sydney,20.7,26.6,0.2,4.2,5.3,ENE,37.0,ESE,NE,2.0,17.0,71.0,52.0,1015.8,1013.4,7.0,7.0,24.2,25.5,No,No
2013-01-22,Sydney,20.9,29.6,0.0,7.4,7.3,S,52.0,NNE,NE,17.0,17.0,63.0,63.0,1010.4,1007.4,2.0,7.0,26.5,26.5,No,No
2013-01-23,Sydney,20.7,25.7,0.0,6.2,2.3,S,56.0,SSW,S,20.0,26.0,74.0,61.0,1015.3,1015.3,7.0,7.0,21.8,24.4,No,No
2013-01-24,Sydney,20.4,29.8,0.0,7.2,10.5,SSW,33.0,SSW,ESE,20.0,20.0,70.0,52.0,1017.5,1015.3,7.0,2.0,22.7,29.3,No,No
2013-01-25,Sydney,21.6,29.2,0.0,4.6,12.8,ENE,44.0,N,E,11.0,26.0,69.0,64.0,1012.9,1010.5,2.0,1.0,25.8,27.6,No,No
2013-01-26,Sydney,23.7,28.2,0.0,11.4,8.3,NE,57.0,ENE,NE,17.0,30.0,73.0,70.0,1012.5,1011.1,7.0,6.0,26.5,27.0,No,Yes
2013-01-27,Sydney,20.1,22.7,16.8,8.2,0.0,W,50.0,E,NNE,6.0,9.0,90.0,90.0,1009.2,1009.0,8.0,8.0,20.5,20.9,Yes,Yes
2013-01-28,Sydney,20.5,23.0,15.8,2.2,0.0,NE,69.0,NE,ENE,7.0,24.0,88.0,92.0,1009.2,1008.1,8.0,8.0,22.7,21.6,Yes,Yes
2013-01-30,Sydney,19.8,26.0,0.8,5.6,8.5,ESE,28.0,SE,ESE,11.0,20.0,70.0,58.0,1014.7,1014.0,5.0,2.0,22.2,24.9,No,No
2013-01-31,Sydney,21.0,27.8,0.0,5.6,12.2,NE,54.0,N,NE,19.0,24.0,66.0,64.0,1013.2,1008.4,3.0,1.0,25.9,27.2,No,Yes
2013-03-01,Sydney,16.5,20.1,31.8,6.8,0.0,SSE,63.0,SE,SSE,26.0,26.0,86.0,85.0,1014.4,1016.2,8.0,8.0,19.5,18.7,Yes,Yes
2013-03-02,Sydney,17.9,23.1,15.2,6.2,0.1,SSE,57.0,SE,SSE,30.0,31.0,73.0,78.0,1021.0,1020.8,7.0,8.0,19.0,20.1,Yes,Yes
2013-03-03,Sydney,17.7,25.5,7.4,4.8,6.8,SE,56.0,SE,ESE,30.0,30.0,63.0,56.0,1021.6,1020.4,7.0,6.0,23.1,24.8,Yes,Yes
2013-03-04,Sydney,19.5,26.1,4.4,6.6,9.6,ESE,39.0,E,ESE,22.0,22.0,53.0,49.0,1021.9,1020.9,3.0,3.0,23.7,25.1,Yes,No
2013-03-05,Sydney,20.5,26.8,0.2,6.0,9.1,ENE,35.0,E,ENE,20.0,28.0,70.0,48.0,1021.7,1020.0,6.0,3.0,23.1,25.8,No,No
2013-03-06,Sydney,20.2,27.3,0.0,7.4,7.6,ENE,39.0,NNW,ENE,6.0,24.0,78.0,55.0,1020.9,1018.4,7.0,3.0,21.6,25.6,No,No
2013-03-07,Sydney,18.6,27.1,0.0,7.4,11.4,NE,39.0,WNW,NE,11.0,24.0,67.0,52.0,1019.9,1017.4,1.0,1.0,22.8,26.3,No,No
2013-03-08,Sydney,20.3,26.8,0.0,7.8,6.1,E,31.0,W,E,9.0,20.0,67.0,57.0,1022.1,1020.5,4.0,4.0,22.4,26.2,No,No
2013-03-09,Sydney,21.2,27.2,0.6,6.8,6.6,ENE,39.0,W,ENE,13.0,24.0,75.0,53.0,1021.3,1019.0,5.0,3.0,22.5,26.0,No,No
2013-03-10,Sydney,19.6,28.0,0.0,7.4,9.8,ENE,35.0,W,ENE,7.0,20.0,67.0,49.0,1020.1,1017.5,5.0,5.0,22.3,25.5,No,No
2013-03-11,Sydney,20.7,27.4,0.0,7.8,9.3,ENE,35.0,W,E,9.0,26.0,72.0,64.0,1020.7,1019.6,5.0,5.0,23.2,25.4,No,No
2013-03-12,Sydney,20.4,26.4,0.0,6.4,7.9,E,30.0,W,E,13.0,19.0,78.0,58.0,1021.0,1018.4,7.0,2.0,21.9,25.7,No,No
2013-03-13,Sydney,18.3,28.3,0.0,5.4,11.1,NE,46.0,W,NE,7.0,26.0,72.0,52.0,1014.5,1010.9,1.0,1.0,21.5,26.3,No,No
2013-03-14,Sydney,20.8,24.3,0.0,7.8,1.3,SSW,43.0,SSE,SSW,7.0,11.0,72.0,68.0,1012.0,1011.2,6.0,7.0,23.1,24.0,No,No
2013-03-15,Sydney,19.7,25.0,1.0,2.6,2.0,SSW,43.0,SSW,SSW,24.0,26.0,78.0,70.0,1016.1,1015.7,7.0,7.0,20.8,22.5,No,No
2013-03-16,Sydney,20.1,28.7,0.2,4.2,10.7,E,31.0,N,E,11.0,20.0,70.0,65.0,1013.6,1008.9,1.0,3.0,23.3,25.8,No,No
2013-03-17,Sydney,18.7,24.0,0.0,6.8,10.8,SSW,65.0,SSW,SSW,24.0,31.0,48.0,35.0,1013.0,1015.0,2.0,1.0,19.2,23.2,No,No
2013-03-18,Sydney,13.9,23.8,0.0,8.6,10.2,SSW,41.0,W,ESE,20.0,24.0,55.0,44.0,1021.1,1020.2,2.0,2.0,16.8,22.3,No,No
2013-03-19,Sydney,14.3,24.7,0.0,6.4,10.7,ESE,28.0,W,ESE,17.0,19.0,66.0,48.0,1024.2,1022.8,2.0,3.0,16.3,23.0,No,No
2013-03-20,Sydney,16.1,24.8,0.0,5.4,9.9,NE,37.0,WNW,E,13.0,20.0,71.0,53.0,1025.4,1022.3,3.0,3.0,19.3,24.5,No,No
2013-03-21,Sydney,18.5,26.3,0.0,6.6,8.0,NNE,54.0,NNE,NE,7.0,26.0,60.0,50.0,1019.4,1014.3,2.0,7.0,21.1,25.0,No,No
2013-03-22,Sydney,21.1,31.8,0.0,6.8,4.4,NW,59.0,NNW,NNW,20.0,20.0,56.0,41.0,1013.5,1011.0,6.0,7.0,26.1,31.5,No,No
2013-03-23,Sydney,21.6,27.0,1.0,8.4,8.5,ESE,30.0,ESE,E,4.0,24.0,73.0,73.0,1016.5,1013.7,4.0,5.0,24.2,24.0,No,No
2013-03-24,Sydney,20.6,28.4,0.8,4.8,10.5,E,28.0,WNW,E,9.0,17.0,71.0,65.0,1015.9,1011.5,1.0,1.0,22.6,26.4,No,No
2013-03-25,Sydney,17.9,30.0,0.0,7.0,11.0,S,30.0,WNW,S,19.0,13.0,57.0,49.0,1018.3,1017.5,1.0,2.0,21.8,29.5,No,No
2013-03-26,Sydney,20.6,26.9,0.0,4.4,4.3,ENE,39.0,WNW,ENE,9.0,24.0,83.0,73.0,1019.4,1016.3,7.0,7.0,21.7,25.5,No,No
2013-03-28,Sydney,21.5,33.5,0.0,7.0,7.3,W,37.0,E,E,2.0,11.0,71.0,34.0,1016.8,1012.1,1.0,7.0,23.4,30.9,No,Yes
2013-03-29,Sydney,16.7,22.3,3.0,8.0,8.3,SSE,44.0,SW,SSE,22.0,20.0,48.0,48.0,1018.5,1017.7,1.0,7.0,19.2,20.9,Yes,No
2013-03-30,Sydney,14.8,23.6,0.0,5.2,10.6,NE,35.0,W,ENE,13.0,24.0,62.0,53.0,1017.6,1012.8,1.0,6.0,18.7,22.6,No,No
2013-03-31,Sydney,17.9,25.4,0.0,5.0,7.3,SSE,44.0,WSW,S,13.0,28.0,78.0,38.0,1011.4,1010.8,7.0,6.0,18.3,24.4,No,Yes
2013-04-01,Sydney,17.4,24.3,2.8,6.6,5.8,W,26.0,WSW,E,13.0,17.0,83.0,56.0,1017.9,1015.5,6.0,3.0,18.6,23.5,Yes,No
2013-04-02,Sydney,16.3,26.2,0.0,3.8,10.9,SW,39.0,W,ESE,19.0,19.0,67.0,41.0,1016.0,1013.8,0.0,2.0,19.0,25.4,No,Yes
2013-04-03,Sydney,17.0,18.6,27.4,6.6,0.0,S,48.0,S,S,22.0,20.0,88.0,79.0,1020.9,1021.7,7.0,8.0,17.0,18.0,Yes,Yes
2013-04-04,Sydney,15.7,20.9,61.4,5.0,0.4,SSW,31.0,SE,SE,17.0,9.0,93.0,89.0,1028.2,1027.8,8.0,8.0,16.6,17.7,Yes,Yes
2013-04-05,Sydney,15.6,23.6,18.4,0.8,4.3,W,24.0,WNW,ENE,9.0,7.0,83.0,55.0,1030.4,1028.4,7.0,6.0,17.5,22.9,Yes,Yes
2013-04-06,Sydney,15.6,20.6,2.4,3.6,1.6,NE,31.0,W,SE,11.0,6.0,93.0,75.0,1028.0,1025.2,5.0,7.0,17.0,18.8,Yes,Yes
2013-04-07,Sydney,14.2,22.7,3.8,2.4,7.0,W,22.0,W,E,9.0,15.0,73.0,62.0,1024.5,1021.6,3.0,3.0,19.0,22.2,Yes,Yes
2013-04-08,Sydney,14.6,24.2,2.0,3.4,8.3,ESE,26.0,W,ESE,15.0,17.0,72.0,61.0,1025.3,1023.9,1.0,6.0,18.4,22.5,Yes,Yes
2013-04-09,Sydney,15.6,22.0,5.2,2.4,3.6,WNW,24.0,WNW,ESE,15.0,6.0,90.0,73.0,1026.7,1024.3,6.0,3.0,16.7,20.7,Yes,Yes
2013-04-10,Sydney,14.4,24.1,2.0,2.2,10.4,ENE,30.0,WNW,ENE,13.0,20.0,72.0,57.0,1024.8,1021.3,1.0,2.0,18.9,23.0,Yes,No
2013-04-11,Sydney,15.2,25.3,0.0,4.6,10.8,NE,26.0,WNW,ENE,13.0,17.0,71.0,43.0,1023.5,1021.6,1.0,1.0,19.0,24.7,No,No
2013-04-12,Sydney,15.6,26.0,0.0,4.4,10.3,ENE,31.0,WNW,ENE,13.0,19.0,73.0,47.0,1025.9,1022.8,1.0,1.0,19.7,24.2,No,No
2013-04-13,Sydney,15.7,25.4,0.0,4.8,10.7,NE,35.0,W,NE,17.0,22.0,71.0,55.0,1021.5,1016.4,1.0,1.0,19.6,23.7,No,No
2013-04-14,Sydney,16.1,27.7,0.0,5.4,10.6,W,24.0,W,ENE,17.0,13.0,72.0,54.0,1013.9,1010.9,2.0,2.0,19.0,25.2,No,No
2013-04-15,Sydney,17.4,27.9,0.0,5.8,5.7,S,37.0,W,E,9.0,11.0,75.0,49.0,1010.1,1007.4,7.0,4.0,19.0,26.2,No,Yes
2013-04-16,Sydney,16.9,22.0,7.0,3.2,4.4,SSW,41.0,W,S,17.0,20.0,88.0,69.0,1015.0,1013.5,8.0,6.0,17.2,21.4,Yes,No
2013-04-17,Sydney,14.2,23.6,0.0,4.0,7.7,SSE,30.0,WNW,SSE,13.0,17.0,75.0,65.0,1016.7,1014.0,1.0,7.0,17.7,21.9,No,No
2013-04-18,Sydney,15.4,24.5,0.2,2.6,9.1,S,41.0,WNW,SSE,15.0,26.0,76.0,69.0,1014.7,1012.5,1.0,6.0,18.5,21.4,No,No
2013-04-19,Sydney,13.3,20.2,0.4,4.6,10.5,SW,65.0,WSW,SSW,20.0,35.0,50.0,39.0,1014.7,1012.8,2.0,4.0,15.3,20.0,No,Yes
2013-04-21,Sydney,10.9,22.2,32.8,2.8,9.7,W,33.0,W,ESE,15.0,15.0,71.0,56.0,1016.1,1012.4,1.0,1.0,14.4,20.0,Yes,No
2013-04-22,Sydney,13.9,24.7,0.2,2.6,8.1,WSW,41.0,WNW,W,13.0,11.0,85.0,39.0,1011.0,1006.9,6.0,2.0,14.6,24.2,No,No
2013-04-23,Sydney,12.7,25.3,0.2,3.6,10.4,WSW,43.0,W,ESE,15.0,15.0,57.0,43.0,1012.7,1011.7,1.0,2.0,16.9,23.4,No,No
2013-04-24,Sydney,12.3,23.8,0.0,3.6,10.8,W,35.0,W,ESE,20.0,13.0,62.0,27.0,1018.9,1015.9,1.0,1.0,15.5,23.4,No,No
2013-04-25,Sydney,12.5,23.2,0.0,4.8,10.1,W,33.0,W,ESE,20.0,17.0,52.0,45.0,1021.8,1019.5,2.0,1.0,15.1,20.3,No,No
2013-04-26,Sydney,14.0,27.2,0.0,3.4,10.7,W,41.0,W,SW,17.0,13.0,56.0,30.0,1022.6,1019.1,1.0,0.0,17.3,25.9,No,No
2013-04-27,Sydney,14.0,26.3,0.0,4.4,9.5,ENE,26.0,W,ENE,17.0,19.0,65.0,51.0,1022.0,1017.7,1.0,1.0,17.2,22.6,No,No
2013-04-28,Sydney,14.4,28.7,0.0,4.6,10.1,WNW,28.0,W,WNW,7.0,15.0,59.0,29.0,1019.0,1016.0,1.0,1.0,18.6,28.1,No,No
2013-04-29,Sydney,15.9,26.5,0.0,6.2,9.3,WNW,26.0,WNW,ESE,13.0,13.0,59.0,73.0,1022.4,1020.9,1.0,3.0,18.5,22.6,No,No
2013-04-30,Sydney,18.4,22.7,0.0,2.8,4.0,SSW,35.0,SSW,SSE,15.0,19.0,80.0,71.0,1025.6,1022.4,7.0,7.0,19.7,20.5,No,No
2013-05-01,Sydney,16.9,25.0,0.0,1.2,7.4,S,37.0,WNW,SE,15.0,17.0,86.0,61.0,1018.7,1014.3,7.0,5.0,18.1,24.2,No,No
2013-05-02,Sydney,14.4,20.3,0.0,5.6,7.4,S,46.0,W,S,13.0,20.0,53.0,51.0,1025.3,1025.2,1.0,4.0,15.1,18.7,No,No
2013-05-03,Sydney,11.1,22.9,0.0,3.0,10.2,N,31.0,WNW,ENE,19.0,19.0,72.0,51.0,1026.7,1020.5,1.0,7.0,14.0,20.9,No,No
2013-05-04,Sydney,14.0,26.4,0.0,4.4,6.2,SSE,56.0,W,SSE,19.0,37.0,50.0,56.0,1017.9,1018.5,7.0,3.0,17.4,20.2,No,No
2013-05-05,Sydney,12.7,20.1,0.0,6.4,9.1,SSE,37.0,W,S,15.0,7.0,56.0,38.0,1025.1,1022.1,6.0,1.0,14.5,19.7,No,No
2013-05-06,Sydney,10.8,20.1,0.0,3.4,8.2,SSW,35.0,W,S,13.0,17.0,68.0,60.0,1026.6,1024.5,3.0,7.0,14.3,19.2,No,No
2013-05-07,Sydney,11.7,21.5,0.0,3.0,8.8,ESE,31.0,W,SSE,13.0,19.0,76.0,55.0,1028.7,1027.1,2.0,6.0,15.2,19.9,No,No
2013-05-08,Sydney,12.4,21.6,0.0,3.4,5.3,WNW,22.0,W,E,13.0,9.0,80.0,51.0,1031.1,1028.1,7.0,4.0,15.2,21.2,No,No
2013-05-09,Sydney,12.1,23.2,0.0,1.8,10.2,W,24.0,W,ENE,17.0,13.0,79.0,54.0,1030.7,1027.4,1.0,1.0,14.7,22.0,No,No
2013-05-10,Sydney,12.5,23.5,0.0,3.6,10.0,W,26.0,W,SE,20.0,13.0,77.0,53.0,1030.8,1028.4,1.0,1.0,14.3,22.9,No,No
2013-05-11,Sydney,13.0,22.1,0.0,2.0,4.3,ENE,31.0,W,ENE,22.0,22.0,77.0,69.0,1030.2,1027.5,5.0,6.0,15.2,20.8,No,No
2013-05-12,Sydney,14.0,22.1,0.0,3.6,7.0,ENE,28.0,W,ENE,13.0,13.0,93.0,59.0,1027.2,1022.7,8.0,2.0,14.3,21.4,No,No
2013-05-13,Sydney,13.7,22.8,0.0,2.0,1.8,NNW,28.0,W,NNE,9.0,11.0,88.0,53.0,1018.9,1014.2,7.0,8.0,14.4,21.9,No,No
2013-05-14,Sydney,14.2,21.3,0.0,2.4,6.9,W,41.0,W,SE,20.0,13.0,60.0,31.0,1013.8,1011.1,7.0,6.0,14.2,20.0,No,No
2013-05-15,Sydney,9.2,20.6,0.2,2.8,9.8,W,46.0,W,WNW,15.0,28.0,59.0,34.0,1013.2,1009.6,1.0,3.0,13.6,20.1,No,No
2013-05-16,Sydney,13.6,20.6,0.0,5.4,8.3,W,50.0,NNW,W,22.0,31.0,55.0,36.0,1010.3,1007.3,2.0,3.0,16.9,19.4,No,No
2013-05-17,Sydney,12.2,19.6,0.0,4.6,10.1,WSW,57.0,WSW,WSW,24.0,28.0,50.0,33.0,1011.9,1010.4,1.0,1.0,14.7,18.6,No,No
2013-05-18,Sydney,11.1,20.6,0.0,3.8,10.1,WSW,41.0,W,W,17.0,22.0,53.0,31.0,1014.7,1011.8,1.0,1.0,13.2,19.1,No,No
2013-05-19,Sydney,9.8,20.2,0.0,3.6,9.1,W,39.0,W,W,20.0,20.0,54.0,30.0,1016.8,1014.1,2.0,1.0,12.1,19.0,No,No
2013-05-20,Sydney,10.1,20.7,0.0,4.0,8.5,W,44.0,W,WSW,19.0,22.0,61.0,37.0,1018.7,1014.7,4.0,3.0,11.3,19.6,No,No
2013-05-21,Sydney,10.1,22.5,0.0,4.0,9.1,W,54.0,W,SW,22.0,20.0,55.0,32.0,1015.3,1012.3,3.0,7.0,15.4,21.8,No,No
2013-05-22,Sydney,9.4,16.0,0.0,2.2,1.3,WNW,31.0,WNW,SSW,17.0,20.0,71.0,79.0,1015.0,1010.1,6.0,8.0,11.2,14.5,No,Yes
2013-05-23,Sydney,10.6,17.4,27.2,5.2,0.7,SSE,48.0,WSW,SE,11.0,22.0,93.0,71.0,1013.7,1012.7,7.0,6.0,13.4,16.4,Yes,Yes
2013-05-24,Sydney,12.7,20.6,30.6,2.4,5.8,SE,48.0,W,SSE,28.0,24.0,89.0,47.0,1019.1,1017.9,7.0,7.0,13.0,20.1,Yes,Yes
2013-05-26,Sydney,9.5,21.3,0.0,1.8,10.1,W,30.0,W,NE,20.0,4.0,70.0,45.0,1025.7,1023.0,1.0,1.0,11.3,20.2,No,Yes
2013-05-27,Sydney,10.6,20.2,3.4,3.2,7.1,SSW,41.0,W,SSE,22.0,24.0,84.0,58.0,1029.4,1028.2,5.0,5.0,11.6,19.4,Yes,Yes
2013-05-28,Sydney,11.6,19.3,28.6,1.2,3.2,ENE,30.0,WNW,E,11.0,15.0,94.0,75.0,1032.8,1030.2,8.0,8.0,12.9,17.8,Yes,No
2013-05-29,Sydney,11.3,21.1,0.2,2.0,4.9,W,20.0,W,ENE,15.0,15.0,94.0,60.0,1031.4,1027.8,8.0,3.0,12.3,20.6,No,No
2013-05-30,Sydney,11.7,21.4,0.0,2.6,5.7,E,24.0,WNW,ENE,15.0,7.0,90.0,67.0,1029.3,1025.9,4.0,5.0,12.8,20.0,No,No
2013-06-01,Sydney,13.9,21.2,0.0,4.0,3.0,NW,52.0,N,N,11.0,17.0,62.0,61.0,1019.4,1014.1,6.0,7.0,18.7,19.9,No,Yes
2013-06-02,Sydney,14.4,15.8,14.8,3.0,1.8,S,81.0,W,SW,20.0,24.0,92.0,68.0,1006.1,1009.8,8.0,7.0,14.7,14.0,Yes,Yes
2013-06-04,Sydney,10.3,21.1,0.0,3.6,9.3,W,41.0,W,S,24.0,9.0,66.0,53.0,1026.3,1023.8,3.0,1.0,12.2,20.7,No,No
2013-06-05,Sydney,10.5,19.3,0.0,3.4,2.3,W,26.0,WNW,ENE,7.0,13.0,87.0,70.0,1025.8,1021.6,8.0,7.0,11.7,18.3,No,No
